source_id,material_label,family,composition_json,E_Pa,rho_kg_m3,alpha_1_K,a_m2_s,sigma_y_Pa,cost_vol,cost_currency,Tg_K,m_fragility,provenance_json
SG-435-22470,SG-435-22470,germanate,"{""GeO2_mol_frac"": 0.6909999847412109, ""K2O_mol_frac"": 0.0930000019073486, ""Na2O_mol_frac"": 0.1060000038146972, ""SiO2_mol_frac"": 0.11}",68099998474.12109,3700.999975204468,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 276, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22471,SG-435-22471,germanate,"{""GeO2_mol_frac"": 0.66, ""K2O_mol_frac"": 0.1330000019073486, ""Na2O_mol_frac"": 0.1019999980926513, ""SiO2_mol_frac"": 0.105}",64300003051.75781,3591.0000801086426,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 277, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22472,SG-435-22472,germanate,"{""GeO2_mol_frac"": 0.6229999923706054, ""K2O_mol_frac"": 0.1779999923706054, ""Na2O_mol_frac"": 0.1, ""SiO2_mol_frac"": 0.0989999961853027}",59099998474.121086,3446.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 278, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22473,SG-435-22473,germanate,"{""GeO2_mol_frac"": 0.7419999694824219, ""Na2O_mol_frac"": 0.1139999961853027, ""SiO2_mol_frac"": 0.1180000019073486}",71199996948.24219,3892.999887466431,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 279, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22474,SG-435-22474,germanate,"{""GeO2_mol_frac"": 0.720999984741211, ""Na2O_mol_frac"": 0.1110000038146972, ""SiO2_mol_frac"": 0.115}",69000000000.0,3920.000076293945,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 280, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22475,SG-435-22475,germanate,"{""GeO2_mol_frac"": 0.7, ""Na2O_mol_frac"": 0.1080000019073486, ""SiO2_mol_frac"": 0.1110000038146972}",65500000000.0,3913.000106811523,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 281, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22476,SG-435-22476,germanate,"{""GeO2_mol_frac"": 0.6780000305175782, ""Na2O_mol_frac"": 0.1039999961853027, ""SiO2_mol_frac"": 0.1080000019073486}",61700000762.93945,3904.0000438690186,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 282, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22477,SG-435-22477,germanate,"{""GeO2_mol_frac"": 0.6559999847412109, ""Na2O_mol_frac"": 0.1010000038146972, ""SiO2_mol_frac"": 0.1039999961853027}",59000000000.0,3884.000062942505,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 283, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22478,SG-435-22478,germanate,"{""GeO2_mol_frac"": 0.7489999389648437, ""Na2O_mol_frac"": 0.1149999904632568, ""SiO2_mol_frac"": 0.1179999923706054}",68199996948.24219,3904.9999713897705,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 284, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22479,SG-435-22479,germanate,"{""GeO2_mol_frac"": 0.735, ""Na2O_mol_frac"": 0.1130000019073486, ""SiO2_mol_frac"": 0.1169999980926513}",66699996948.24219,3951.99990272522,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 285, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22480,SG-435-22480,germanate,"{""GeO2_mol_frac"": 0.720999984741211, ""Na2O_mol_frac"": 0.1110000038146972, ""SiO2_mol_frac"": 0.115}",65099998474.12109,3990.999937057495,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 286, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-435-22481,SG-435-22481,germanate,"{""GeO2_mol_frac"": 0.7040000152587891, ""Na2O_mol_frac"": 0.1089999961853027, ""SiO2_mol_frac"": 0.1119999980926513}",62200000762.93945,4018.0001258850098,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 287, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24636,SG-572-24636,lead_silicate,"{""BaO_mol_frac"": 0.0033783507347106, ""K2O_mol_frac"": 0.0879851150512695, ""Na2O_mol_frac"": 0.005571681857109, ""PbO_mol_frac"": 0.1373111343383789, ""RO_mol_frac"": 0.1406894874572754, ""SiO2_mol_frac"": 0.7629637908935547}",55400001525.87891,3226.999998092652,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 288, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24637,SG-572-24637,lead_silicate,"{""K2O_mol_frac"": 0.0843991374969482, ""Na2O_mol_frac"": 0.0320675921440124, ""PbO_mol_frac"": 0.1655457687377929, ""RO_mol_frac"": 0.1655457687377929, ""SiO2_mol_frac"": 0.7157044219970703}",55299999237.06055,3446.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 289, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24638,SG-572-24638,lead_silicate,"{""K2O_mol_frac"": 0.0561390304565429, ""Na2O_mol_frac"": 0.0735521268844604, ""PbO_mol_frac"": 0.1760571098327636, ""RO_mol_frac"": 0.1760571098327636, ""SiO2_mol_frac"": 0.6919475555419922}",56799999237.06055,3546.999931335449,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 290, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24639,SG-572-24639,lead_silicate,"{""K2O_mol_frac"": 0.0564012575149536, ""Na2O_mol_frac"": 0.0451152658462524, ""PbO_mol_frac"": 0.1887520980834961, ""RO_mol_frac"": 0.1887520980834961, ""SiO2_mol_frac"": 0.7073758697509765}",54099998474.121086,3605.0000190734863,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 291, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24640,SG-572-24640,lead_silicate,"{""K2O_mol_frac"": 0.0691798782348632, ""Na2O_mol_frac"": 0.0113227725028991, ""PbO_mol_frac"": 0.2295232963562012, ""RO_mol_frac"": 0.2295232963562012, ""SiO2_mol_frac"": 0.6874404907226562}",56200000762.93945,3859.999895095825,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 292, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24641,SG-572-24641,lead_silicate,"{""K2O_mol_frac"": 0.0661427640914917, ""PbO_mol_frac"": 0.2530867767333984, ""RO_mol_frac"": 0.2530867767333984, ""SiO2_mol_frac"": 0.6791959381103516}",53500000000.0,4012.00008392334,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 293, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24642,SG-572-24642,lead_silicate,"{""K2O_mol_frac"": 0.0527108335494995, ""PbO_mol_frac"": 0.2809684944152832, ""RO_mol_frac"": 0.2809684944152832, ""SiO2_mol_frac"": 0.6646839904785157}",54000000000.0,4215.000152587891,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 294, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24643,SG-572-24643,lead_silicate,"{""K2O_mol_frac"": 0.0384907388687133, ""PbO_mol_frac"": 0.3167599678039551, ""RO_mol_frac"": 0.3167599678039551, ""SiO2_mol_frac"": 0.6430312347412109}",54299999237.06055,4485.000133514404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 295, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24644,SG-572-24644,lead_silicate,"{""K2O_mol_frac"": 0.0290059161186218, ""PbO_mol_frac"": 0.3523352813720703, ""RO_mol_frac"": 0.3523352813720703, ""SiO2_mol_frac"": 0.6168574523925782}",54200000762.93945,4767.000198364258,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 296, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24645,SG-572-24645,silicate,"{""BaO_mol_frac"": 0.0722228574752807, ""K2O_mol_frac"": 0.0719396352767944, ""Na2O_mol_frac"": 0.0200001835823059, ""PbO_mol_frac"": 0.0696067953109741, ""RO_mol_frac"": 0.221027545928955, ""SiO2_mol_frac"": 0.6849441528320312, ""ZnO_mol_frac"": 0.0791978931427001}",64000000000.0,3288.0001068115234,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 297, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24646,SG-572-24646,silicate,"{""B2O3_mol_frac"": 0.0514596843719482, ""BaO_mol_frac"": 0.14869309425354, ""K2O_mol_frac"": 0.0518642997741699, ""Na2O_mol_frac"": 0.0302157521247863, ""PbO_mol_frac"": 0.0204288864135742, ""RO_mol_frac"": 0.2441533851623535, ""SiO2_mol_frac"": 0.6206605911254883, ""ZnO_mol_frac"": 0.075031418800354}",75900001525.8789,3255.000114440918,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 298, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24647,SG-572-24647,silicate,"{""BaO_mol_frac"": 0.0775631523132324, ""K2O_mol_frac"": 0.0733378362655639, ""PbO_mol_frac"": 0.0952021408081054, ""RO_mol_frac"": 0.2597916221618652, ""SiO2_mol_frac"": 0.6651026153564453, ""ZnO_mol_frac"": 0.0870263290405273}",62500000000.0,3473.9999771118164,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 299, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24648,SG-572-24648,silicate,"{""BaO_mol_frac"": 0.0008943963050842, ""K2O_mol_frac"": 0.0407635927200317, ""Na2O_mol_frac"": 0.1460315418243408, ""PbO_mol_frac"": 0.0307201886177063, ""RO_mol_frac"": 0.061943130493164, ""SiO2_mol_frac"": 0.7463346862792969, ""ZnO_mol_frac"": 0.0303285455703735}",63400001525.87891,2703.000068664551,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 300, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24653,SG-572-24653,silicate,"{""B2O3_mol_frac"": 0.0448282194137573, ""CaO_mol_frac"": 0.0244879007339477, ""K2O_mol_frac"": 0.0331325054168701, ""Na2O_mol_frac"": 0.1480436992645263, ""RO_mol_frac"": 0.0244879007339477, ""SiO2_mol_frac"": 0.7469381713867187}",72099998474.1211,2484.999895095825,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 301, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24658,SG-572-24658,silicate,"{""B2O3_mol_frac"": 0.0131370115280151, ""CaO_mol_frac"": 0.1022069835662841, ""K2O_mol_frac"": 0.0161825931072235, ""Na2O_mol_frac"": 0.1377287006378174, ""RO_mol_frac"": 0.1022069835662841, ""SiO2_mol_frac"": 0.7123880767822266}",72599998474.1211,2513.999938964844,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 302, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24649,SG-572-24649,silicate,"{""B2O3_mol_frac"": 0.0787650060653686, ""K2O_mol_frac"": 0.1006779861450195, ""Na2O_mol_frac"": 0.0811895370483398, ""SiO2_mol_frac"": 0.7387152099609375}",73000000000.0,2463.99998664856,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 303, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24650,SG-572-24650,silicate,"{""B2O3_mol_frac"": 0.1159353923797607, ""K2O_mol_frac"": 0.0822602653503418, ""Na2O_mol_frac"": 0.0781373023986816, ""RO_mol_frac"": 0.0095203900337219, ""SiO2_mol_frac"": 0.7125147247314453, ""ZnO_mol_frac"": 0.0095203900337219}",79400001525.8789,2503.999948501587,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 304, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-155580,SG-572-155580,silicate,"{""Al2O3_mol_frac"": 0.0012620386481285, ""B2O3_mol_frac"": 0.1016565608978271, ""BaO_mol_frac"": 0.0125887417793273, ""K2O_mol_frac"": 0.048495774269104, ""Na2O_mol_frac"": 0.0955040264129638, ""RO_mol_frac"": 0.0125887417793273, ""SiO2_mol_frac"": 0.7388667297363282}",80099998474.1211,2507.999897003174,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 305, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24651,SG-572-24651,silicate,"{""B2O3_mol_frac"": 0.0355475640296936, ""BaO_mol_frac"": 0.0952266407012939, ""K2O_mol_frac"": 0.0789745426177978, ""Na2O_mol_frac"": 0.0376921796798706, ""RO_mol_frac"": 0.1320023822784423, ""SiO2_mol_frac"": 0.7146762847900391, ""ZnO_mol_frac"": 0.0367757391929626}",68699996948.24219,2815.000057220459,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 306, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24652,SG-572-24652,silicate,"{""B2O3_mol_frac"": 0.0411449003219604, ""BaO_mol_frac"": 0.1624337196350097, ""K2O_mol_frac"": 0.0608203411102294, ""Na2O_mol_frac"": 0.005135286450386, ""RO_mol_frac"": 0.2328241348266601, ""SiO2_mol_frac"": 0.6581792449951172, ""ZnO_mol_frac"": 0.0703904056549072}",70599998474.1211,3194.000005722046,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 307, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24654,SG-572-24654,silicate,"{""Al2O3_mol_frac"": 0.0117329263687133, ""B2O3_mol_frac"": 0.0561320972442626, ""BaO_mol_frac"": 0.1560467624664306, ""K2O_mol_frac"": 0.0592674207687377, ""Na2O_mol_frac"": 0.0115810739994049, ""RO_mol_frac"": 0.2295394134521484, ""SiO2_mol_frac"": 0.629169692993164, ""ZnO_mol_frac"": 0.0734926462173461}",72099998474.1211,3177.999973297119,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 308, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24655,SG-572-24655,silicate,"{""Al2O3_mol_frac"": 0.0373641228675842, ""B2O3_mol_frac"": 0.0833253192901611, ""BaO_mol_frac"": 0.2447990036010742, ""CaO_mol_frac"": 0.0355121898651123, ""PbO_mol_frac"": 0.000775844156742, ""RO_mol_frac"": 0.3257676315307617, ""SiO2_mol_frac"": 0.5511983489990233, ""ZnO_mol_frac"": 0.0446805906295776}",77300003051.75781,3513.999938964844,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 309, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24656,SG-572-24656,silicate,"{""Al2O3_mol_frac"": 0.0240512657165527, ""B2O3_mol_frac"": 0.1299642181396484, ""BaO_mol_frac"": 0.2360489654541016, ""CaO_mol_frac"": 0.0678578233718872, ""PbO_mol_frac"": 0.0007577261328697, ""RO_mol_frac"": 0.3046645164489746, ""SiO2_mol_frac"": 0.5390301513671875}",80400001525.8789,3433.000087738037,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 310, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-572-24657,SG-572-24657,silicate,"{""Al2O3_mol_frac"": 0.0432674169540405, ""B2O3_mol_frac"": 0.0569007015228271, ""BaO_mol_frac"": 0.2630639266967773, ""K2O_mol_frac"": 0.0038232064247131, ""Na2O_mol_frac"": 0.0029052674770355, ""PbO_mol_frac"": 0.0056472271680831, ""RO_mol_frac"": 0.3306581497192383, ""SiO2_mol_frac"": 0.5589179229736329, ""ZnO_mol_frac"": 0.0619470167160034}",76199996948.24219,3634.000062942505,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 311, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24659,SG-575-24659,silicate,"{""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.7139999389648437}",73699996948.24219,2529.0000438690186,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 312, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24660,SG-575-24660,silicate,"{""B2O3_mol_frac"": 0.1429999923706054, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.5709999465942383}",84900001525.8789,2589.9999141693115,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 313, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24661,SG-575-24661,silicate,"{""B2O3_mol_frac"": 0.2139999771118164, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.4999999618530273}",86800003051.75781,2591.0000801086426,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 314, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24662,SG-575-24662,silicate,"{""B2O3_mol_frac"": 0.2859999847412109, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.4279999542236328}",88300003051.75781,2588.99998664856,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 315, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24663,SG-575-24663,borate,"{""B2O3_mol_frac"": 0.3569999694824218, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.3569999694824218}",86800003051.75781,2561.000108718872,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 316, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24664,SG-575-24664,borate,"{""B2O3_mol_frac"": 0.4279999542236328, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.2859999847412109}",85300003051.75781,2542.9999828338623,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 317, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-575-24665,SG-575-24665,borate,"{""B2O3_mol_frac"": 0.5709999465942383, ""CaO_mol_frac"": 0.1429999923706054, ""Na2O_mol_frac"": 0.1429999923706054, ""RO_mol_frac"": 0.1429999923706054, ""SiO2_mol_frac"": 0.1429999923706054}",79199996948.24219,2470.999956130981,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 318, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1572-9725,SG-1572-9725,silicate,"{""Na2O_mol_frac"": 0.250131778717041, ""SiO2_mol_frac"": 0.7498682403564453}",60500000000.0,2421.999931335449,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 319, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1572-9726,SG-1572-9726,silicate,"{""Na2O_mol_frac"": 0.250131778717041, ""SiO2_mol_frac"": 0.7498682403564453}",59799999237.06055,2421.999931335449,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 320, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1572-9727,SG-1572-9727,silicate,"{""Na2O_mol_frac"": 0.3300988006591797, ""SiO2_mol_frac"": 0.6699011993408203}",59099998474.121086,2477.999925613404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 321, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1572-14377,SG-1572-14377,silicate,"{""Al2O3_mol_frac"": 0.0453385019302368, ""Na2O_mol_frac"": 0.25701997756958, ""SiO2_mol_frac"": 0.6976415252685547}",61400001525.87891,2457.9999446868896,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 322, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9770,SG-1580-9770,silicate,"{""SiO2_mol_frac"": 1.0}",72699996948.24219,2201.99990272522,4.099999904632568e-07,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 323, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9771,SG-1580-9771,silicate,"{""Na2O_mol_frac"": 0.1, ""SiO2_mol_frac"": 0.9}",65300003051.75781,2288.0001068115234,4.120000076293945e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 324, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9772,SG-1580-9772,silicate,"{""Na2O_mol_frac"": 0.15, ""SiO2_mol_frac"": 0.85}",63000000000.0,2335.9999656677246,7.1300003051757814e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 325, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9773,SG-1580-9773,silicate,"{""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",61200000762.93945,2382.999897003174,9.543333435058594e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 326, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9774,SG-1580-9774,silicate,"{""Na2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.75}",59799999237.06055,2430.999994277954,1.0826667022705075e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 327, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9775,SG-1580-9775,silicate,"{""Na2O_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",59299999237.06055,2473.9999771118164,1.2059999847412108e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 328, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9776,SG-1580-9776,silicate,"{""Na2O_mol_frac"": 0.35, ""SiO2_mol_frac"": 0.65}",58400001525.87891,2494.999885559082,1.396999969482422e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 329, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1580-9777,SG-1580-9777,silicate,"{""Na2O_mol_frac"": 0.4, ""SiO2_mol_frac"": 0.6}",57799999237.06055,2519.9999809265137,1.4643333435058593e-05,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 330, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9800,SG-1583-9800,silicate,"{""Li2O_mol_frac"": 0.33, ""SiO2_mol_frac"": 0.67}",81099998474.1211,2349.9999046325684,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 331, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9801,SG-1583-9801,silicate,"{""Na2O_mol_frac"": 0.15, ""SiO2_mol_frac"": 0.85}",64400001525.87891,2328.9999961853027,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 332, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9802,SG-1583-9802,silicate,"{""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",62000000000.0,2385.999917984009,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 333, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9803,SG-1583-9803,silicate,"{""Na2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.75}",61400001525.87891,2424.000024795532,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 334, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9804,SG-1583-9804,silicate,"{""Na2O_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",60500000000.0,2460.9999656677246,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 335, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9805,SG-1583-9805,silicate,"{""Na2O_mol_frac"": 0.33, ""SiO2_mol_frac"": 0.67}",60299999237.06055,2473.0000495910645,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 336, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-9806,SG-1583-9806,silicate,"{""Na2O_mol_frac"": 0.35, ""SiO2_mol_frac"": 0.65}",60200000762.93945,2489.000082015991,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 337, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-12257,SG-1583-12257,silicate,"{""Li2O_mol_frac"": 0.2, ""Na2O_mol_frac"": 0.05, ""SiO2_mol_frac"": 0.75}",77500000000.0,2339.9999141693115,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 338, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-12258,SG-1583-12258,silicate,"{""Li2O_mol_frac"": 0.15, ""Na2O_mol_frac"": 0.1, ""SiO2_mol_frac"": 0.75}",75300003051.75781,2371.000051498413,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 339, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-12259,SG-1583-12259,silicate,"{""Li2O_mol_frac"": 0.1, ""Na2O_mol_frac"": 0.15, ""SiO2_mol_frac"": 0.75}",72199996948.24219,2395.9999084472656,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 340, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1583-12260,SG-1583-12260,silicate,"{""Li2O_mol_frac"": 0.05, ""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.75}",68000000000.0,2417.0000553131104,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 341, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
